state,city,abbr,city_id,white,black,hispanic,asian,american_indian,alaskan_native,native_hawaiian,city_k12,city_teacher,state_k12,state_teacher
Montana,,MT,1,0,0,0,0,1,0,0,,,0.093914948,0.015846163
Montana,,MT,1,0,0,0,0,1,0,1,,,0.094139092,0.015846163
Montana,,MT,1,0,0,0,0,1,1,0,,,0.094083056,0.015846163
Montana,,MT,1,0,0,0,0,1,1,1,,,0.094307199,0.015846163
Montana,,MT,1,0,0,0,1,0,0,0,,,0.005570922,0.00644749
Montana,,MT,1,0,0,0,1,0,0,1,,,0.005795066,0.00644749
Montana,,MT,1,0,0,0,1,0,1,0,,,0.00573903,0.00644749
Montana,,MT,1,0,0,0,1,0,1,1,,,0.005963175,0.00644749
Montana,,MT,1,0,0,0,1,1,0,0,,,0.099485874,0.022293653
Montana,,MT,1,0,0,0,1,1,0,1,,,0.099710017,0.022293653
Montana,,MT,1,0,0,0,1,1,1,0,,,0.099653982,0.022293653
Montana,,MT,1,0,0,0,1,1,1,1,,,0.099878125,0.022293653
Montana,,MT,1,0,0,1,0,0,0,0,,,0.061171185,0.010112972
Montana,,MT,1,0,0,1,0,0,0,1,,,0.061395328,0.010112972
Montana,,MT,1,0,0,1,0,0,1,0,,,0.061339293,0.010112972
Montana,,MT,1,0,0,1,0,0,1,1,,,0.061563436,0.010112972
Montana,,MT,1,0,0,1,0,1,0,0,,,0.15508613,0.025959134
Montana,,MT,1,0,0,1,0,1,0,1,,,0.155310273,0.025959134
Montana,,MT,1,0,0,1,0,1,1,0,,,0.155254245,0.025959134
Montana,,MT,1,0,0,1,0,1,1,1,,,0.155478388,0.025959134
Montana,,MT,1,0,0,1,1,0,0,0,,,0.066742107,0.016560461
Montana,,MT,1,0,0,1,1,0,0,1,,,0.066966251,0.016560461
Montana,,MT,1,0,0,1,1,0,1,0,,,0.066910215,0.016560461
Montana,,MT,1,0,0,1,1,0,1,1,,,0.067134358,0.016560461
Montana,,MT,1,0,0,1,1,1,0,0,,,0.160657048,0.032406624
Montana,,MT,1,0,0,1,1,1,0,1,,,0.160881191,0.032406624
Montana,,MT,1,0,0,1,1,1,1,0,,,0.160825163,0.032406624
Montana,,MT,1,0,0,1,1,1,1,1,,,0.161049306,0.032406624
Montana,,MT,1,0,1,0,0,0,0,0,,,0.003629894,0.005094081
Montana,,MT,1,0,1,0,0,0,0,1,,,0.003854038,0.005094081
Montana,,MT,1,0,1,0,0,0,1,0,,,0.003798002,0.005094081
Montana,,MT,1,0,1,0,0,0,1,1,,,0.004022147,0.005094081
Montana,,MT,1,0,1,0,0,1,0,0,,,0.097544841,0.020940244
Montana,,MT,1,0,1,0,0,1,0,1,,,0.097768985,0.020940244
Montana,,MT,1,0,1,0,0,1,1,0,,,0.097712949,0.020940244
Montana,,MT,1,0,1,0,0,1,1,1,,,0.097937092,0.020940244
Montana,,MT,1,0,1,0,1,0,0,0,,,0.009200816,0.011541571
Montana,,MT,1,0,1,0,1,0,0,1,,,0.00942496,0.011541571
Montana,,MT,1,0,1,0,1,0,1,0,,,0.009368924,0.011541571
Montana,,MT,1,0,1,0,1,0,1,1,,,0.009593069,0.011541571
Montana,,MT,1,0,1,0,1,1,0,0,,,0.103115767,0.027387735
Montana,,MT,1,0,1,0,1,1,0,1,,,0.103339911,0.027387735
Montana,,MT,1,0,1,0,1,1,1,0,,,0.103283875,0.027387735
Montana,,MT,1,0,1,0,1,1,1,1,,,0.103508018,0.027387735
Montana,,MT,1,0,1,1,0,0,0,0,,,0.064801082,0.015207052
Montana,,MT,1,0,1,1,0,0,0,1,,,0.065025225,0.015207052
Montana,,MT,1,0,1,1,0,0,1,0,,,0.064969189,0.015207052
Montana,,MT,1,0,1,1,0,0,1,1,,,0.065193333,0.015207052
Montana,,MT,1,0,1,1,0,1,0,0,,,0.158716023,0.031053215
Montana,,MT,1,0,1,1,0,1,0,1,,,0.158940166,0.031053215
Montana,,MT,1,0,1,1,0,1,1,0,,,0.158884138,0.031053215
Montana,,MT,1,0,1,1,0,1,1,1,,,0.159108281,0.031053215
Montana,,MT,1,0,1,1,1,0,0,0,,,0.070372,0.021654543
Montana,,MT,1,0,1,1,1,0,0,1,,,0.070596144,0.021654543
Montana,,MT,1,0,1,1,1,0,1,0,,,0.070540108,0.021654543
Montana,,MT,1,0,1,1,1,0,1,1,,,0.070764251,0.021654543
Montana,,MT,1,0,1,1,1,1,0,0,,,0.164286941,0.037500706
Montana,,MT,1,0,1,1,1,1,0,1,,,0.164511085,0.037500706
Montana,,MT,1,0,1,1,1,1,1,0,,,0.164455056,0.037500706
Montana,,MT,1,0,1,1,1,1,1,1,,,0.164679199,0.037500706
Montana,,MT,1,1,0,0,0,0,0,0,,,0.794889212,0.94528091
Montana,,MT,1,1,0,0,0,0,0,1,,,0.795113385,0.94528091
Montana,,MT,1,1,0,0,0,0,1,0,,,0.795057297,0.94528091
Montana,,MT,1,1,0,0,0,0,1,1,,,0.79528147,0.94528091
Montana,,MT,1,1,0,0,0,1,0,0,,,0.888804138,0.961127043
Montana,,MT,1,1,0,0,0,1,0,1,,,0.889028311,0.961127043
Montana,,MT,1,1,0,0,0,1,1,0,,,0.888972223,0.961127043
Montana,,MT,1,1,0,0,0,1,1,1,,,0.889196396,0.961127043
Montana,,MT,1,1,0,0,1,0,0,0,,,0.80046016,0.951728404
Montana,,MT,1,1,0,0,1,0,0,1,,,0.800684333,0.951728404
Montana,,MT,1,1,0,0,1,0,1,0,,,0.800628245,0.951728404
Montana,,MT,1,1,0,0,1,0,1,1,,,0.800852418,0.951728404
Montana,,MT,1,1,0,0,1,1,0,0,,,0.894375086,0.967574596
Montana,,MT,1,1,0,0,1,1,0,1,,,0.894599259,0.967574596
Montana,,MT,1,1,0,0,1,1,1,0,,,0.894543171,0.967574596
Montana,,MT,1,1,0,0,1,1,1,1,,,0.894767344,0.967574596
Montana,,MT,1,1,0,1,0,0,0,0,,,0.856060386,0.95539391
Montana,,MT,1,1,0,1,0,0,0,1,,,0.856284559,0.95539391
Montana,,MT,1,1,0,1,0,0,1,0,,,0.856228471,0.95539391
Montana,,MT,1,1,0,1,0,0,1,1,,,0.856452644,0.95539391
Montana,,MT,1,1,0,1,0,1,0,0,,,0.949975312,0.971240044
Montana,,MT,1,1,0,1,0,1,0,1,,,0.950199485,0.971240044
Montana,,MT,1,1,0,1,0,1,1,0,,,0.950143397,0.971240044
Montana,,MT,1,1,0,1,0,1,1,1,,,0.95036757,0.971240044
Montana,,MT,1,1,0,1,1,0,0,0,,,0.861631334,0.961841404
Montana,,MT,1,1,0,1,1,0,0,1,,,0.861855507,0.961841404
Montana,,MT,1,1,0,1,1,0,1,0,,,0.861799419,0.961841404
Montana,,MT,1,1,0,1,1,0,1,1,,,0.862023592,0.961841404
Montana,,MT,1,1,0,1,1,1,0,0,,,0.95554626,0.977687597
Montana,,MT,1,1,0,1,1,1,0,1,,,0.955770433,0.977687597
Montana,,MT,1,1,0,1,1,1,1,0,,,0.955714345,0.977687597
Montana,,MT,1,1,0,1,1,1,1,1,,,0.955938518,0.977687597
Montana,,MT,1,1,1,0,0,0,0,0,,,0.798519135,0.950374961
Montana,,MT,1,1,1,0,0,0,0,1,,,0.798743308,0.950374961
Montana,,MT,1,1,1,0,0,0,1,0,,,0.79868722,0.950374961
Montana,,MT,1,1,1,0,0,0,1,1,,,0.798911393,0.950374961
Montana,,MT,1,1,1,0,0,1,0,0,,,0.892434061,0.966221094
Montana,,MT,1,1,1,0,0,1,0,1,,,0.892658234,0.966221094
Montana,,MT,1,1,1,0,0,1,1,0,,,0.892602146,0.966221094
Montana,,MT,1,1,1,0,0,1,1,1,,,0.892826319,0.966221094
Montana,,MT,1,1,1,0,1,0,0,0,,,0.804090083,0.956822455
Montana,,MT,1,1,1,0,1,0,0,1,,,0.804314256,0.956822455
Montana,,MT,1,1,1,0,1,0,1,0,,,0.804258168,0.956822455
Montana,,MT,1,1,1,0,1,0,1,1,,,0.804482341,0.956822455
Montana,,MT,1,1,1,0,1,1,0,0,,,0.898005009,0.972668648
Montana,,MT,1,1,1,0,1,1,0,1,,,0.898229182,0.972668648
Montana,,MT,1,1,1,0,1,1,1,0,,,0.898173094,0.972668648
Montana,,MT,1,1,1,0,1,1,1,1,,,0.898397267,0.972668648
Montana,,MT,1,1,1,1,0,0,0,0,,,0.859690309,0.960487962
Montana,,MT,1,1,1,1,0,0,0,1,,,0.859914482,0.960487962
Montana,,MT,1,1,1,1,0,0,1,0,,,0.859858394,0.960487962
Montana,,MT,1,1,1,1,0,0,1,1,,,0.860082567,0.960487962
Montana,,MT,1,1,1,1,0,1,0,0,,,0.953605235,0.976334095
Montana,,MT,1,1,1,1,0,1,0,1,,,0.953829408,0.976334095
Montana,,MT,1,1,1,1,0,1,1,0,,,0.95377332,0.976334095
Montana,,MT,1,1,1,1,0,1,1,1,,,0.953997493,0.976334095
Montana,,MT,1,1,1,1,1,0,0,0,,,0.865261257,0.966935456
Montana,,MT,1,1,1,1,1,0,0,1,,,0.86548543,0.966935456
Montana,,MT,1,1,1,1,1,0,1,0,,,0.865429342,0.966935456
Montana,,MT,1,1,1,1,1,0,1,1,,,0.865653515,0.966935456
Montana,,MT,1,1,1,1,1,1,0,0,,,0.959176183,0.982781649
Montana,,MT,1,1,1,1,1,1,0,1,,,0.959400356,0.982781649
Montana,,MT,1,1,1,1,1,1,1,0,,,0.959344268,0.982781649
Montana,,MT,1,1,1,1,1,1,1,1,,,0.959568441,0.982781649
Nebraska,,NE,1,0,0,0,0,0,0,0,,,0,0
Nebraska,,NE,1,0,0,0,0,0,0,1,,,0.000689791,0.00053799
Nebraska,,NE,1,0,0,0,0,0,1,0,,,0,0
Nebraska,,NE,1,0,0,0,0,0,1,1,,,0.000689791,0.00053799
Nebraska,,NE,1,0,0,0,0,1,0,0,,,0.011400697,0
Nebraska,,NE,1,0,0,0,0,1,0,1,,,0.012090488,0.00053799
Nebraska,,NE,1,0,0,0,0,1,1,0,,,0.011400697,0
Nebraska,,NE,1,0,0,0,0,1,1,1,,,0.012090488,0.00053799
Nebraska,,NE,1,0,0,0,1,0,0,0,,,0.019527324,0.005903351
Nebraska,,NE,1,0,0,0,1,0,0,1,,,0.020217115,0.006441341
Nebraska,,NE,1,0,0,0,1,0,1,0,,,0.019527324,0.005903351
Nebraska,,NE,1,0,0,0,1,0,1,1,,,0.020217115,0.006441341
Nebraska,,NE,1,0,0,0,1,1,0,0,,,0.030928019,0.005903351
Nebraska,,NE,1,0,0,0,1,1,0,1,,,0.031617809,0.006441341
Nebraska,,NE,1,0,0,0,1,1,1,0,,,0.030928019,0.005903351
Nebraska,,NE,1,0,0,0,1,1,1,1,,,0.031617809,0.006441341
Nebraska,,NE,1,0,0,1,0,0,0,0,,,0.158053786,0.009560229
Nebraska,,NE,1,0,0,1,0,0,0,1,,,0.158743575,0.010098219
Nebraska,,NE,1,0,0,1,0,0,1,0,,,0.158053786,0.009560229
Nebraska,,NE,1,0,0,1,0,0,1,1,,,0.158743575,0.010098219
Nebraska,,NE,1,0,0,1,0,1,0,0,,,0.169454485,0.009560229
Nebraska,,NE,1,0,0,1,0,1,0,1,,,0.170144275,0.010098219
Nebraska,,NE,1,0,0,1,0,1,1,0,,,0.169454485,0.009560229
Nebraska,,NE,1,0,0,1,0,1,1,1,,,0.170144275,0.010098219
Nebraska,,NE,1,0,0,1,1,0,0,0,,,0.177581102,0.015463579
Nebraska,,NE,1,0,0,1,1,0,0,1,,,0.178270891,0.016001569
Nebraska,,NE,1,0,0,1,1,0,1,0,,,0.177581102,0.015463579
Nebraska,,NE,1,0,0,1,1,0,1,1,,,0.178270891,0.016001569
Nebraska,,NE,1,0,0,1,1,1,0,0,,,0.188981801,0.015463579
Nebraska,,NE,1,0,0,1,1,1,0,1,,,0.189671591,0.016001569
Nebraska,,NE,1,0,0,1,1,1,1,0,,,0.188981801,0.015463579
Nebraska,,NE,1,0,0,1,1,1,1,1,,,0.189671591,0.016001569
Nebraska,,NE,1,0,1,0,0,0,0,0,,,0.061461233,0.016285107
Nebraska,,NE,1,0,1,0,0,0,0,1,,,0.062151022,0.016823096
Nebraska,,NE,1,0,1,0,0,0,1,0,,,0.061461233,0.016285107
Nebraska,,NE,1,0,1,0,0,0,1,1,,,0.062151022,0.016823096
Nebraska,,NE,1,0,1,0,0,1,0,0,,,0.072861932,0.016285107
Nebraska,,NE,1,0,1,0,0,1,0,1,,,0.073551722,0.016823096
Nebraska,,NE,1,0,1,0,0,1,1,0,,,0.072861932,0.016285107
Nebraska,,NE,1,0,1,0,0,1,1,1,,,0.073551722,0.016823096
Nebraska,,NE,1,0,1,0,1,0,0,0,,,0.080988556,0.022188457
Nebraska,,NE,1,0,1,0,1,0,0,1,,,0.081678346,0.022726446
Nebraska,,NE,1,0,1,0,1,0,1,0,,,0.080988556,0.022188457
Nebraska,,NE,1,0,1,0,1,0,1,1,,,0.081678346,0.022726446
Nebraska,,NE,1,0,1,0,1,1,0,0,,,0.092389256,0.022188457
Nebraska,,NE,1,0,1,0,1,1,0,1,,,0.093079045,0.022726446
Nebraska,,NE,1,0,1,0,1,1,1,0,,,0.092389256,0.022188457
Nebraska,,NE,1,0,1,0,1,1,1,1,,,0.093079045,0.022726446
Nebraska,,NE,1,0,1,1,0,0,0,0,,,0.219515026,0.025845336
Nebraska,,NE,1,0,1,1,0,0,0,1,,,0.220204815,0.026383325
Nebraska,,NE,1,0,1,1,0,0,1,0,,,0.219515026,0.025845336
Nebraska,,NE,1,0,1,1,0,0,1,1,,,0.220204815,0.026383325
Nebraska,,NE,1,0,1,1,0,1,0,0,,,0.230915725,0.025845336
Nebraska,,NE,1,0,1,1,0,1,0,1,,,0.231605515,0.026383325
Nebraska,,NE,1,0,1,1,0,1,1,0,,,0.230915725,0.025845336
Nebraska,,NE,1,0,1,1,0,1,1,1,,,0.231605515,0.026383325
Nebraska,,NE,1,0,1,1,1,0,0,0,,,0.239042342,0.031748686
Nebraska,,NE,1,0,1,1,1,0,0,1,,,0.239732131,0.032286678
Nebraska,,NE,1,0,1,1,1,0,1,0,,,0.239042342,0.031748686
Nebraska,,NE,1,0,1,1,1,0,1,1,,,0.239732131,0.032286678
Nebraska,,NE,1,0,1,1,1,1,0,0,,,0.250443041,0.031748686
Nebraska,,NE,1,0,1,1,1,1,0,1,,,0.251132846,0.032286678
Nebraska,,NE,1,0,1,1,1,1,1,0,,,0.250443041,0.031748686
Nebraska,,NE,1,0,1,1,1,1,1,1,,,0.251132846,0.032286678
Nebraska,,NE,1,1,0,0,0,0,0,0,,,0.711350501,0.96007967
Nebraska,,NE,1,1,0,0,0,0,0,1,,,0.712040305,0.960617661
Nebraska,,NE,1,1,0,0,0,0,1,0,,,0.711350501,0.96007967
Nebraska,,NE,1,1,0,0,0,0,1,1,,,0.712040305,0.960617661
Nebraska,,NE,1,1,0,0,0,1,0,0,,,0.7227512,0.96007967
Nebraska,,NE,1,1,0,0,0,1,0,1,,,0.723441005,0.960617661
Nebraska,,NE,1,1,0,0,0,1,1,0,,,0.7227512,0.96007967
Nebraska,,NE,1,1,0,0,0,1,1,1,,,0.723441005,0.960617661
Nebraska,,NE,1,1,0,0,1,0,0,0,,,0.730877817,0.965983033
Nebraska,,NE,1,1,0,0,1,0,0,1,,,0.731567621,0.966521025
Nebraska,,NE,1,1,0,0,1,0,1,0,,,0.730877817,0.965983033
Nebraska,,NE,1,1,0,0,1,0,1,1,,,0.731567621,0.966521025
Nebraska,,NE,1,1,0,0,1,1,0,0,,,0.742278516,0.965983033
Nebraska,,NE,1,1,0,0,1,1,0,1,,,0.742968321,0.966521025
Nebraska,,NE,1,1,0,0,1,1,1,0,,,0.742278516,0.965983033
Nebraska,,NE,1,1,0,0,1,1,1,1,,,0.742968321,0.966521025
Nebraska,,NE,1,1,0,1,0,0,0,0,,,0.869404316,0.969639897
Nebraska,,NE,1,1,0,1,0,0,0,1,,,0.870094121,0.970177889
Nebraska,,NE,1,1,0,1,0,0,1,0,,,0.869404316,0.969639897
Nebraska,,NE,1,1,0,1,0,0,1,1,,,0.870094121,0.970177889
Nebraska,,NE,1,1,0,1,0,1,0,0,,,0.880805016,0.969639897
Nebraska,,NE,1,1,0,1,0,1,0,1,,,0.88149482,0.970177889
Nebraska,,NE,1,1,0,1,0,1,1,0,,,0.880805016,0.969639897
Nebraska,,NE,1,1,0,1,0,1,1,1,,,0.88149482,0.970177889
Nebraska,,NE,1,1,0,1,1,0,0,0,,,0.888931632,0.975543261
Nebraska,,NE,1,1,0,1,1,0,0,1,,,0.889621437,0.976081252
Nebraska,,NE,1,1,0,1,1,0,1,0,,,0.888931632,0.975543261
Nebraska,,NE,1,1,0,1,1,0,1,1,,,0.889621437,0.976081252
Nebraska,,NE,1,1,0,1,1,1,0,0,,,0.900332332,0.975543261
Nebraska,,NE,1,1,0,1,1,1,0,1,,,0.901022136,0.976081252
Nebraska,,NE,1,1,0,1,1,1,1,0,,,0.900332332,0.975543261
Nebraska,,NE,1,1,0,1,1,1,1,1,,,0.901022136,0.976081252
Nebraska,,NE,1,1,1,0,0,0,0,0,,,0.772811711,0.976364791
Nebraska,,NE,1,1,1,0,0,0,0,1,,,0.773501515,0.976902783
Nebraska,,NE,1,1,1,0,0,0,1,0,,,0.772811711,0.976364791
Nebraska,,NE,1,1,1,0,0,0,1,1,,,0.773501515,0.976902783
Nebraska,,NE,1,1,1,0,0,1,0,0,,,0.78421241,0.976364791
Nebraska,,NE,1,1,1,0,0,1,0,1,,,0.784902215,0.976902783
Nebraska,,NE,1,1,1,0,0,1,1,0,,,0.78421241,0.976364791
Nebraska,,NE,1,1,1,0,0,1,1,1,,,0.784902215,0.976902783
Nebraska,,NE,1,1,1,0,1,0,0,0,,,0.792339027,0.982268155
Nebraska,,NE,1,1,1,0,1,0,0,1,,,0.793028831,0.982806146
Nebraska,,NE,1,1,1,0,1,0,1,0,,,0.792339027,0.982268155
Nebraska,,NE,1,1,1,0,1,0,1,1,,,0.793028831,0.982806146
Nebraska,,NE,1,1,1,0,1,1,0,0,,,0.803739727,0.982268155
Nebraska,,NE,1,1,1,0,1,1,0,1,,,0.804429531,0.982806146
Nebraska,,NE,1,1,1,0,1,1,1,0,,,0.803739727,0.982268155
Nebraska,,NE,1,1,1,0,1,1,1,1,,,0.804429531,0.982806146
Nebraska,,NE,1,1,1,1,0,0,0,0,,,0.930865526,0.985925019
Nebraska,,NE,1,1,1,1,0,0,0,1,,,0.931555331,0.98646301
Nebraska,,NE,1,1,1,1,0,0,1,0,,,0.930865526,0.985925019
Nebraska,,NE,1,1,1,1,0,0,1,1,,,0.931555331,0.98646301
Nebraska,,NE,1,1,1,1,0,1,0,0,,,0.942266226,0.985925019
Nebraska,,NE,1,1,1,1,0,1,0,1,,,0.94295603,0.98646301
Nebraska,,NE,1,1,1,1,0,1,1,0,,,0.942266226,0.985925019
Nebraska,,NE,1,1,1,1,0,1,1,1,,,0.94295603,0.98646301
Nebraska,,NE,1,1,1,1,1,0,0,0,,,0.950392842,0.991828382
Nebraska,,NE,1,1,1,1,1,0,0,1,,,0.951082647,0.992366374
Nebraska,,NE,1,1,1,1,1,0,1,0,,,0.950392842,0.991828382
Nebraska,,NE,1,1,1,1,1,0,1,1,,,0.951082647,0.992366374
Nebraska,,NE,1,1,1,1,1,1,0,0,,,0.961793542,0.991828382
Nebraska,,NE,1,1,1,1,1,1,0,1,,,0.962483346,0.992366374
Nebraska,,NE,1,1,1,1,1,1,1,0,,,0.961793542,0.991828382
Nebraska,,NE,1,1,1,1,1,1,1,1,,,0.962483346,0.992366374
Nevada,Las Vegas,NV,1,0,0,0,0,0,0,0,0,0,0,0
Nevada,Las Vegas,NV,1,0,0,0,0,0,0,1,0.007071519,0.003663355,0.006921592,0.003080148
Nevada,Las Vegas,NV,1,0,0,0,0,0,1,0,0,0,5.72032E-05,0
Nevada,Las Vegas,NV,1,0,0,0,0,0,1,1,0.007071519,0.003663355,0.006978795,0.003080148
Nevada,Las Vegas,NV,1,0,0,0,0,1,0,0,0.003182218,0.003807015,0.00828732,0.004362199
Nevada,Las Vegas,NV,1,0,0,0,0,1,0,1,0.010253738,0.00747037,0.015208912,0.007442348
Nevada,Las Vegas,NV,1,0,0,0,0,1,1,0,0.003182218,0.003807015,0.008344524,0.004362199
Nevada,Las Vegas,NV,1,0,0,0,0,1,1,1,0.010253738,0.00747037,0.015266116,0.007442348
Nevada,Las Vegas,NV,1,0,0,0,1,0,0,0,0.073576137,0.04982641,0.060868334,0.037590712
Nevada,Las Vegas,NV,1,0,0,0,1,0,0,1,0.080647655,0.053489763,0.067789927,0.040670861
Nevada,Las Vegas,NV,1,0,0,0,1,0,1,0,0.073576137,0.04982641,0.060925536,0.037590712
Nevada,Las Vegas,NV,1,0,0,0,1,0,1,1,0.080647655,0.053489763,0.067847125,0.040670861
Nevada,Las Vegas,NV,1,0,0,0,1,1,0,0,0.076758355,0.053633425,0.069155656,0.041952912
Nevada,Las Vegas,NV,1,0,0,0,1,1,0,1,0.083829872,0.057296779,0.076077245,0.04503306
Nevada,Las Vegas,NV,1,0,0,0,1,1,1,0,0.076758355,0.053633425,0.069212861,0.041952912
Nevada,Las Vegas,NV,1,0,0,0,1,1,1,1,0.083829872,0.057296779,0.076134451,0.04503306
Nevada,Las Vegas,NV,1,0,0,1,0,0,0,0,0.429168582,0.084831797,0.403663874,0.070649892
Nevada,Las Vegas,NV,1,0,0,1,0,0,0,1,0.436240107,0.08849515,0.410585463,0.073730037
Nevada,Las Vegas,NV,1,0,0,1,0,0,1,0,0.429168582,0.084831797,0.403721064,0.070649892
Nevada,Las Vegas,NV,1,0,0,1,0,0,1,1,0.436240107,0.08849515,0.410642654,0.073730037
Nevada,Las Vegas,NV,1,0,0,1,0,1,0,0,0.432350814,0.088638812,0.411951184,0.075012088
Nevada,Las Vegas,NV,1,0,0,1,0,1,0,1,0.439422339,0.092302166,0.418872774,0.078092232
Nevada,Las Vegas,NV,1,0,0,1,0,1,1,0,0.432350814,0.088638812,0.412008375,0.075012088
Nevada,Las Vegas,NV,1,0,0,1,0,1,1,1,0.439422339,0.092302166,0.418929964,0.078092232
Nevada,Las Vegas,NV,1,0,0,1,1,0,0,0,0.502744734,0.134658203,0.464532197,0.108240604
Nevada,Las Vegas,NV,1,0,0,1,1,0,0,1,0.509816229,0.138321564,0.471453786,0.111320749
Nevada,Las Vegas,NV,1,0,0,1,1,0,1,0,0.502744734,0.134658203,0.464589387,0.108240604
Nevada,Las Vegas,NV,1,0,0,1,1,0,1,1,0.509816229,0.138321564,0.471510977,0.111320749
Nevada,Las Vegas,NV,1,0,0,1,1,1,0,0,0.505926967,0.138465211,0.472819507,0.1126028
Nevada,Las Vegas,NV,1,0,0,1,1,1,0,1,0.512998462,0.142128572,0.479741096,0.115682945
Nevada,Las Vegas,NV,1,0,0,1,1,1,1,0,0.505926967,0.138465211,0.472876698,0.1126028
Nevada,Las Vegas,NV,1,0,0,1,1,1,1,1,0.512998462,0.142128572,0.479798287,0.115682945
Nevada,Las Vegas,NV,1,0,1,0,0,0,0,0,0.115189925,0.076738894,0.088502094,0.05168521
Nevada,Las Vegas,NV,1,0,1,0,0,0,0,1,0.122261442,0.080402248,0.095423684,0.054765359
Nevada,Las Vegas,NV,1,0,1,0,0,0,1,0,0.115189925,0.076738894,0.0885593,0.05168521
Nevada,Las Vegas,NV,1,0,1,0,0,0,1,1,0.122261442,0.080402248,0.095480889,0.054765359
Nevada,Las Vegas,NV,1,0,1,0,0,1,0,0,0.118372142,0.08054591,0.096789412,0.05604741
Nevada,Las Vegas,NV,1,0,1,0,0,1,0,1,0.125443667,0.084209263,0.103711002,0.059127558
Nevada,Las Vegas,NV,1,0,1,0,0,1,1,0,0.118372142,0.08054591,0.096846618,0.05604741
Nevada,Las Vegas,NV,1,0,1,0,0,1,1,1,0.125443667,0.084209263,0.103768207,0.059127558
Nevada,Las Vegas,NV,1,0,1,0,1,0,0,0,0.188766062,0.126565307,0.149370432,0.089275926
Nevada,Las Vegas,NV,1,0,1,0,1,0,0,1,0.195837587,0.130228668,0.156292021,0.092356071
Nevada,Las Vegas,NV,1,0,1,0,1,0,1,0,0.188766062,0.126565307,0.149427637,0.089275926
Nevada,Las Vegas,NV,1,0,1,0,1,0,1,1,0.195837587,0.130228668,0.156349227,0.092356071
Nevada,Las Vegas,NV,1,0,1,0,1,1,0,0,0.19194828,0.130372316,0.157657757,0.093638122
Nevada,Las Vegas,NV,1,0,1,0,1,1,0,1,0.199019805,0.134035677,0.164579347,0.096718267
Nevada,Las Vegas,NV,1,0,1,0,1,1,1,0,0.19194828,0.130372316,0.157714963,0.093638122
Nevada,Las Vegas,NV,1,0,1,0,1,1,1,1,0.199019805,0.134035677,0.164636552,0.096718267
Nevada,Las Vegas,NV,1,0,1,1,0,0,0,0,0.544358492,0.161570698,0.492165983,0.122335106
Nevada,Las Vegas,NV,1,0,1,1,0,0,0,1,0.551429987,0.165234059,0.499087572,0.125415251
Nevada,Las Vegas,NV,1,0,1,1,0,0,1,0,0.544358492,0.161570698,0.492223173,0.122335106
Nevada,Las Vegas,NV,1,0,1,1,0,0,1,1,0.551429987,0.165234059,0.499144763,0.125415251
Nevada,Las Vegas,NV,1,0,1,1,0,1,0,0,0.547540724,0.165377706,0.500453293,0.126697302
Nevada,Las Vegas,NV,1,0,1,1,0,1,0,1,0.554612219,0.169041067,0.507374883,0.129777446
Nevada,Las Vegas,NV,1,0,1,1,0,1,1,0,0.547540724,0.165377706,0.500510514,0.126697302
Nevada,Las Vegas,NV,1,0,1,1,0,1,1,1,0.554612219,0.169041067,0.507432103,0.129777446
Nevada,Las Vegas,NV,1,0,1,1,1,0,0,0,0.617934644,0.211397111,0.553034306,0.159925818
Nevada,Las Vegas,NV,1,0,1,1,1,0,0,1,0.625006139,0.215060472,0.559955895,0.163005963
Nevada,Las Vegas,NV,1,0,1,1,1,0,1,0,0.617934644,0.211397111,0.553091526,0.159925818
Nevada,Las Vegas,NV,1,0,1,1,1,0,1,1,0.625006139,0.215060472,0.560013115,0.163005963
Nevada,Las Vegas,NV,1,0,1,1,1,1,0,0,0.621116877,0.21520412,0.561321616,0.164288014
Nevada,Las Vegas,NV,1,0,1,1,1,1,0,1,0.628188372,0.218867481,0.568243206,0.167368159
Nevada,Las Vegas,NV,1,0,1,1,1,1,1,0,0.621116877,0.21520412,0.561378837,0.164288014
Nevada,Las Vegas,NV,1,0,1,1,1,1,1,1,0.628188372,0.218867481,0.568300426,0.167368159
Nevada,Las Vegas,NV,1,1,0,0,0,0,0,0,0.314274937,0.763174891,0.374884516,0.820174158
Nevada,Las Vegas,NV,1,1,0,0,0,0,0,1,0.321346462,0.766838253,0.381806105,0.823254287
Nevada,Las Vegas,NV,1,1,0,0,0,0,1,0,0.314274937,0.763174891,0.374941707,0.820174158
Nevada,Las Vegas,NV,1,1,0,0,0,0,1,1,0.321346462,0.766838253,0.381863296,0.823254287
Nevada,Las Vegas,NV,1,1,0,0,0,1,0,0,0.317457169,0.7669819,0.383171827,0.824536383
Nevada,Las Vegas,NV,1,1,0,0,0,1,0,1,0.324528694,0.770645261,0.390093416,0.827616513
Nevada,Las Vegas,NV,1,1,0,0,0,1,1,0,0.317457169,0.7669819,0.383229017,0.824536383
Nevada,Las Vegas,NV,1,1,0,0,0,1,1,1,0.324528694,0.770645261,0.390150607,0.827616513
Nevada,Las Vegas,NV,1,1,0,0,1,0,0,0,0.387851059,0.813001275,0.435752839,0.85776484
Nevada,Las Vegas,NV,1,1,0,0,1,0,0,1,0.394922584,0.816664636,0.442674428,0.86084497
Nevada,Las Vegas,NV,1,1,0,0,1,0,1,0,0.387851059,0.813001275,0.43581003,0.85776484
